race,edition,stage,date,avg_speed_of_winner,race_category,distance,point_scale,parcour_type,profile_score,vertical_meters,departure,arrival,race_ranking,won_how,winner,winner_age_when_won,is_tt
vuelta-a-espana,1974,14,1974-05-09 00:00:00, 36.77 km/h, ME - Men Elite,  133 km, GT.B.Stage,  ,  , , Laredo, Bilbao, 206,  ? - let us know!,KARSTENS Gerben,32.34,0
vuelta-a-espana,1974,15,1974-05-10 00:00:00, 33.73 km/h, ME - Men Elite,  157 km, GT.B.Stage,  ,  , , Bilbao, Miranda de Ebro, 206,  ? - let us know!,TAMAMES Augustín,29.58,0
vuelta-a-espana,1974,16,1974-05-11 00:00:00, 38.04 km/h, ME - Men Elite,  152 km, GT.B.Stage,  ,  , , Miranda de Ebro, Éibar, 206,  ? - let us know!,TAMAMES Augustín,29.58,0
vuelta-a-espana,1975,1,1975-04-23 00:00:00, 41.48 km/h, ME - Men Elite,  78 km, GT.B.Stage,  ,  , , Marbella ,  Marbella, 216,  ? - let us know!,WESEMAEL Wilfried,25.24,0
vuelta-a-espana,1975,2,1975-04-24 00:00:00, 35.14 km/h, ME - Men Elite,  143 km, GT.B.Stage,  ,  , , Málaga ,  Granada, 216,  ? - let us know!,LASA Miguel María,27.49,0
vuelta-a-espana,1975,3,1975-04-25 00:00:00, 33.81 km/h, ME - Men Elite,  179 km, GT.B.Stage,  ,  , , Granada ,  Granada, 216,  ? - let us know!,TAMAMES Augustín,30.53,0
vuelta-a-espana,1975,4,1975-04-26 00:00:00, 32.2 km/h, ME - Men Elite,  178 km, GT.B.Stage,  ,  , , Almería ,  Águilas, 216,  ? - let us know!,BASSO Marino,29.92,0
vuelta-a-espana,1975,5,1975-04-27 00:00:00, 32.64 km/h, ME - Men Elite,  176 km, GT.B.Stage,  ,  , , Águilas ,  Murcia, 216,  ? - let us know!,LEMAN Luc,22.01,0
vuelta-a-espana,1975,6,1975-04-28 00:00:00, 31.41 km/h, ME - Men Elite,  217 km, GT.B.Stage,  ,  , , Murcia ,  Benidorm, 216,  ? - let us know!,BASSO Marino,29.93,0
vuelta-a-espana,1975,7,1975-04-29 00:00:00, 33.31 km/h, ME - Men Elite,  8.3 km, GT.B.Stage,  ,  , , Benidorm ,  Benidorm, 216,  ? - let us know!,LASA Miguel María,27.5,1
vuelta-a-espana,1975,8,1975-04-30 00:00:00, 36.86 km/h, ME - Men Elite,  217 km, GT.B.Stage,  ,  , , Benidorm ,  Puebla de Farnals, 216,  ? - let us know!,BASSO Marino,29.93,0
vuelta-a-espana,1975,9,1975-05-01 00:00:00, 39.07 km/h, ME - Men Elite,  157 km, GT.B.Stage,  ,  , , Puebla de Farnals ,  Vinaroz, 216,  ? - let us know!,BASSO Marino,29.93,0
vuelta-a-espana,1975,10,1975-05-02 00:00:00, 37.09 km/h, ME - Men Elite,  173 km, GT.B.Stage,  ,  , , Vinaroz ,  Cambrils, 216,  ? - let us know!,BASSO Marino,29.94,0
vuelta-a-espana,1975,11,1975-05-04 00:00:00, 34.09 km/h, ME - Men Elite,  181 km, GT.B.Stage,  ,  , , Palma de Mallorca ,  Palma de Mallorca, 216,  ? - let us know!,TAMAMES Augustín,30.56,0
vuelta-a-espana,1975,12,1975-05-05 00:00:00, 34.32 km/h, ME - Men Elite,  189 km, GT.B.Stage,  ,  , , Barcelona ,  Tremp, 216,  ? - let us know!,PERURENA Domingo,31.41,0
vuelta-a-espana,1975,13,1975-05-06 00:00:00, 31.63 km/h, ME - Men Elite,  233 km, GT.B.Stage,  ,  , , Tremp ,  Formigal, 216,  ? - let us know!,TAMAMES Augustín,30.56,0
vuelta-a-espana,1975,14,1975-05-07 00:00:00, 33.27 km/h, ME - Men Elite,  160 km, GT.B.Stage,  ,  , , Jaca ,  Irache, 216,  ? - let us know!,TAMAMES Augustín,30.57,0
vuelta-a-espana,1975,15,1975-05-08 00:00:00, 35.9 km/h, ME - Men Elite,  150 km, GT.B.Stage,  ,  , , Irache ,  Urkiola, 216,  ? - let us know!,TAMAMES Augustín,30.57,0
vuelta-a-espana,1975,16,1975-05-09 00:00:00, 37.85 km/h, ME - Men Elite,  123 km, GT.B.Stage,  ,  , , Durango ,  Bilbao, 216,  ? - let us know!,ALLAN Donald,25.64,0
vuelta-a-espana,1975,17,1975-05-10 00:00:00, 34.37 km/h, ME - Men Elite,  186 km, GT.B.Stage,  ,  , , Bilbao ,  Miranda de Ebro, 216,  ? - let us know!,KUIPER Hennie,26.28,0
vuelta-a-espana,1976,1,1976-04-28 00:00:00, 38.76 km/h, ME - Men Elite,  135 km, GT.B.Stage,  ,  , , Estepona ,  Estepona, 210,  ? - let us know!,DE CAUWER José,26.61,0
vuelta-a-espana,1976,2,1976-04-29 00:00:00, 34.53 km/h, ME - Men Elite,  224 km, GT.B.Stage,  ,  , , Estepona ,  Priego de Córdoba, 210,  ? - let us know!,GILSON Roger,28.63,0
vuelta-a-espana,1976,3,1976-04-30 00:00:00, 34.32 km/h, ME - Men Elite,  177 km, GT.B.Stage,  ,  , , Priego de Córdoba ,  Jaén, 210,  ? - let us know!,SMIT Theo,25.09,0
vuelta-a-espana,1976,4,1976-05-01 00:00:00, 33.39 km/h, ME - Men Elite,  166 km, GT.B.Stage,  ,  , , Jaén ,  Baza, 210,  ? - let us know!,KUIPER Hennie,27.26,0
vuelta-a-espana,1976,5,1976-05-02 00:00:00, 34.11 km/h, ME - Men Elite,  201 km, GT.B.Stage,  ,  , , Baza ,  Cartagena, 210,  ? - let us know!,SMIT Theo,25.09,0
vuelta-a-espana,1976,6,1976-05-03 00:00:00, 43.9 km/h, ME - Men Elite,  14 km, GT.B.Stage,  ,  , , Cartagena ,  Cartagena, 210,  ? - let us know!,AGOSTINHO Joaquim,33.1,1
vuelta-a-espana,1976,7,1976-05-04 00:00:00, 40.75 km/h, ME - Men Elite,  136 km, GT.B.Stage,  ,  , , Cartagena ,  Murcia, 210,  ? - let us know!,VAN DEN HAUTE Ferdi,23.87,0
vuelta-a-espana,1976,8,1976-05-05 00:00:00, 36.56 km/h, ME - Men Elite,  219 km, GT.B.Stage,  ,  , , Murcia ,  Almansa, 210,  ? - let us know!,PINTENS Georges,29.58,0
vuelta-a-espana,1976,9,1976-05-06 00:00:00, 35.19 km/h, ME - Men Elite,  208 km, GT.B.Stage,  ,  , , Almansa ,  Nules, 210,  ? - let us know!,THURAU Dietrich,21.5,0
vuelta-a-espana,1976,10,1976-05-07 00:00:00, 36.24 km/h, ME - Men Elite,  226 km, GT.B.Stage,  ,  , , Castellón ,  Cambrils, 210,  ? - let us know!,GONZÁLEZ José Antonio,30.22,0
vuelta-a-espana,1976,11,1976-05-08 00:00:00, 35.9 km/h, ME - Men Elite,  151 km, GT.B.Stage,  ,  , , Cambrils ,  Barcelona, 210,  ? - let us know!,VALLORI Antonio,27.31,0
vuelta-a-espana,1976,12,1976-05-09 00:00:00, 37.51 km/h, ME - Men Elite,  168 km, GT.B.Stage,  ,  , , Pamplona ,  Logroño, 210,  ? - let us know!,KARSTENS Gerben,34.34,0
vuelta-a-espana,1976,13,1976-05-10 00:00:00, 38.55 km/h, ME - Men Elite,  209 km, GT.B.Stage,  ,  , , Logroño ,  Palencia, 210,  ? - let us know!,ONGENAE Dirk,22.74,0
vuelta-a-espana,1976,14,1976-05-11 00:00:00, 32.95 km/h, ME - Men Elite,  249 km, GT.B.Stage,  ,  , , Paredes de Nava ,  Gijón, 210,  ? - let us know!,PRIEM Cees,25.56,0
vuelta-a-espana,1976,15,1976-05-12 00:00:00, 36.38 km/h, ME - Men Elite,  141 km, GT.B.Stage,  ,  , , Gijón ,  Cangas de Onís, 210,  ? - let us know!,LÓPEZ Vicente,33.47,0
vuelta-a-espana,1976,16,1976-05-13 00:00:00, 33.63 km/h, ME - Men Elite,  156 km, GT.B.Stage,  ,  , , Cangas de Onís ,  Reinosa, 210,  ? - let us know!,THURAU Dietrich,21.52,0
vuelta-a-espana,1976,17,1976-05-14 00:00:00, 36.35 km/h, ME - Men Elite,  183 km, GT.B.Stage,  ,  , , Reinosa ,  Bilbao, 210,  ? - let us know!,VAN DE VIJVER Arthur,28.22,0
vuelta-a-espana,1976,18,1976-05-15 00:00:00, 35.57 km/h, ME - Men Elite,  204 km, GT.B.Stage,  ,  , , Galdácano ,  Santuario de Oro (Zuya), 210,  ? - let us know!,THURAU Dietrich,21.53,0
vuelta-a-espana,1977,1,1977-04-27 00:00:00, 36.57 km/h, ME - Men Elite,  115 km, GT.B.Stage,  ,  , , Dehesa de Campoamor ,  La Manga, 210,  ? - let us know!,MAERTENS Freddy,25.22,0
vuelta-a-espana,1977,2,1977-04-28 00:00:00, 34.94 km/h, ME - Men Elite,  161 km, GT.B.Stage,  ,  , , La Manga ,  Murcia, 210,  ? - let us know!,MAERTENS Freddy,25.22,0
vuelta-a-espana,1977,3,1977-04-29 00:00:00, 34.14 km/h, ME - Men Elite,  200 km, GT.B.Stage,  ,  , , Murcia ,  Benidorm, 210,  ? - let us know!,DEN HERTOG Fedor,31.05,0
vuelta-a-espana,1977,4,1977-04-30 00:00:00, 33.76 km/h, ME - Men Elite,  8.3 km, GT.B.Stage,  ,  , , Benidorm, Benidorm, 210,  ? - let us know!,POLLENTIER Michel,26.23,1
vuelta-a-espana,1977,5,1977-05-01 00:00:00, 38.65 km/h, ME - Men Elite,  159 km, GT.B.Stage,  ,  , , Benidorm ,  El Saler, 210,  ? - let us know!,MAERTENS Freddy,25.23,0
vuelta-a-espana,1977,6,1977-05-02 00:00:00, 36.8 km/h, ME - Men Elite,  170 km, GT.B.Stage,  ,  , , Valencia ,  Teruel, 210,  ? - let us know!,MAERTENS Freddy,25.23,0
vuelta-a-espana,1977,7,1977-05-03 00:00:00, 36.12 km/h, ME - Men Elite,  204 km, GT.B.Stage,  ,  , , Teruel ,  Alcalá de Chivert, 210,  ? - let us know!,MAERTENS Freddy,25.24,0
vuelta-a-espana,1977,8,1977-05-04 00:00:00, 33.37 km/h, ME - Men Elite,  141 km, GT.B.Stage,  ,  , , Alcalá de Chivert , Tortosa, 210,  ? - let us know!,MAERTENS Freddy,25.24,0
vuelta-a-espana,1977,9,1977-05-05 00:00:00, 39.05 km/h, ME - Men Elite,  144 km, GT.B.Stage,  ,  , , Tortosa , Salou, 210,  ? - let us know!,MAERTENS Freddy,25.24,0
vuelta-a-espana,1977,10,1977-05-06 00:00:00, 31.2 km/h, ME - Men Elite,  144 km, GT.B.Stage,  ,  , , Salou, Barcelona, 210,  ? - let us know!,PRIEM Cees,26.54,0
vuelta-a-espana,1977,11,1977-05-08 00:00:00, 35.62 km/h, ME - Men Elite,  198 km, GT.B.Stage,  ,  , , Barcelona ,  La Tossa de Montbui (Santa Margarita de Montbuy), 210,  ? - let us know!,PERLETTO Giuseppe,29.04,0
vuelta-a-espana,1977,12,1977-05-09 00:00:00, 34.96 km/h, ME - Men Elite,  135 km, GT.B.Stage,  ,  , , Igualada ,  Seo de Urgel, 210,  ? - let us know!,MAERTENS Freddy,25.25,0
vuelta-a-espana,1977,13,1977-05-10 00:00:00, 32.33 km/h, ME - Men Elite,  200 km, GT.B.Stage,  ,  , , Seo de Urgel ,  Monzón, 210,  ? - let us know!,MELERO Carlos,29.25,0
vuelta-a-espana,1977,14,1977-05-11 00:00:00, 31.46 km/h, ME - Men Elite,  166 km, GT.B.Stage,  ,  , , Monzón ,  Formigal, 210,  ? - let us know!,TORRES Pedro,28.06,0
vuelta-a-espana,1977,15,1977-05-12 00:00:00, 35.46 km/h, ME - Men Elite,  170 km, GT.B.Stage,  ,  , , Formigal ,  Cordovilla, 210,  ? - let us know!,MAERTENS Freddy,25.26,0
vuelta-a-espana,1977,16,1977-05-13 00:00:00, 37.31 km/h, ME - Men Elite,  183 km, GT.B.Stage,  ,  , , Cordovilla ,  Bilbao, 210,  ? - let us know!,ORDIALES Luis Alberto,25.34,0
vuelta-a-espana,1977,17,1977-05-14 00:00:00, 35.01 km/h, ME - Men Elite,  126 km, GT.B.Stage,  ,  , , Bilbao ,  Urkiola, 210,  ? - let us know!,NAZABAL José,25.89,0
vuelta-a-espana,1977,18,1977-05-15 00:00:00, 43.09 km/h, ME - Men Elite,  104 km, GT.B.Stage,  ,  , , Durango ,  Miranda de Ebro, 210,  ? - let us know!,MAERTENS Freddy,25.27,0
vuelta-a-espana,1978,1,1978-04-26 00:00:00, 37.36 km/h, ME - Men Elite,  144 km, GT.B.Stage,  ,  , , Gijón ,  Gijón, 211,  ? - let us know!,SCHIPPER Adri Jos,26.9,0
vuelta-a-espana,1978,2,1978-04-27 00:00:00, 38.14 km/h, ME - Men Elite,  94 km, GT.B.Stage,  ,  , , Gijón ,  Cangas de Onís, 211,  ? - let us know!,CIMA José Enrique,25.88,0
vuelta-a-espana,1978,3,1978-04-28 00:00:00, 34.22 km/h, ME - Men Elite,  187 km, GT.B.Stage,  ,  , , Cangas de Onís ,  León, 211,  ? - let us know!,VAN DEN HAUTE Ferdi,25.86,0
vuelta-a-espana,1978,4,1978-04-29 00:00:00, 35.37 km/h, ME - Men Elite,  171 km, GT.B.Stage,  ,  , , León ,  Valladolid, 211,  ? - let us know!,LEFEVERE Patrick,23.33,0
vuelta-a-espana,1978,5,1978-04-30 00:00:00, 35.11 km/h, ME - Men Elite,  136 km, GT.B.Stage,  ,  , , Valladolid ,  Ávila, 211,  ? - let us know!,TEIRLINCK Willy,29.74,0
vuelta-a-espana,1978,6,1978-05-01 00:00:00, 41.83 km/h, ME - Men Elite,  46 km, GT.B.Stage,  ,  , , Torrelaguna ,  Torrejón de Ardoz, 211,  ? - let us know!,VAN KATWIJK Fons,26.43,0
vuelta-a-espana,1978,7,1978-05-02 00:00:00, 40.15 km/h, ME - Men Elite,  160 km, GT.B.Stage,  ,  , , Torrejón de Ardoz ,  Cuenca, 211,  ? - let us know!,PERURENA Domingo,34.4,0
vuelta-a-espana,1978,8,1978-05-03 00:00:00, 37.51 km/h, ME - Men Elite,  249 km, GT.B.Stage,  ,  , , Cuenca ,  Benicasim, 211,  ? - let us know!,VAN KATWIJK Fons,26.44,0
vuelta-a-espana,1978,9,1978-05-04 00:00:00, 34.4 km/h, ME - Men Elite,  156 km, GT.B.Stage,  ,  , , Benicasim ,  Tortosa, 211,  ? - let us know!,VAN DEN HAUTE Ferdi,25.87,0
vuelta-a-espana,1978,10,1978-05-05 00:00:00, 36.28 km/h, ME - Men Elite,  201 km, GT.B.Stage,  ,  , , Tortosa ,  Calafell, 211,  ? - let us know!,TEIRLINCK Willy,29.75,0
vuelta-a-espana,1978,11,1978-05-07 00:00:00, 34.67 km/h, ME - Men Elite,  205 km, GT.B.Stage,  ,  , , Bellaterra ,  La Tossa de Montbui, 211,  ? - let us know!,HINAULT Bernard,23.49,0
vuelta-a-espana,1978,12,1978-05-08 00:00:00, 29.15 km/h, ME - Men Elite,  243 km, GT.B.Stage,  ,  , , Igualada ,  Jaca, 211,  ? - let us know!,MACCALI Salvatore,23.12,0
vuelta-a-espana,1978,13,1978-05-09 00:00:00, 33.09 km/h, ME - Men Elite,  219 km, GT.B.Stage,  ,  , , Jaca ,  Logroño, 211,  ? - let us know!,HINAULT Bernard,23.5,0
vuelta-a-espana,1978,14,1978-05-10 00:00:00, 35.91 km/h, ME - Men Elite,  131 km, GT.B.Stage,  ,  , , Logroño ,  Miranda de Ebro, 211,  ? - let us know!,VANDENBRANDE Jean-Philippe,22.45,0
vuelta-a-espana,1978,15,1978-05-11 00:00:00, 30.49 km/h, ME - Men Elite,  208 km, GT.B.Stage,  ,  , , Miranda de Ebro ,  Santuario de la Bien Aparecida, 211,  ? - let us know!,BELDA Vicente,23.68,0
vuelta-a-espana,1978,16,1978-05-12 00:00:00, 34.95 km/h, ME - Men Elite,  123 km, GT.B.Stage,  ,  , , Ampuero ,  Bilbao, 211,  ? - let us know!,CIMA José Enrique,25.92,0
vuelta-a-espana,1978,17,1978-05-13 00:00:00, 37.06 km/h, ME - Men Elite,  154 km, GT.B.Stage,  ,  , , Bilbao ,  Amurrio, 211,  ? - let us know!,HINAULT Bernard,23.51,0
vuelta-a-espana,1979,1,1979-04-25 00:00:00, 33.75 km/h, ME - Men Elite,  156 km, GT.B.Stage,  ,  , , Jerez de la Frontera ,  Sevilla, 219,  ? - let us know!,KELLY Sean,22.93,0
vuelta-a-espana,1979,2,1979-04-26 00:00:00, 35.26 km/h, ME - Men Elite,  188 km, GT.B.Stage,  ,  , , Sevilla ,  Córdoba, 219,  ? - let us know!,DE WOLF Fons,22.86,0
vuelta-a-espana,1979,3,1979-04-27 00:00:00, 31.29 km/h, ME - Men Elite,  190 km, GT.B.Stage,  ,  , , Córdoba ,  Sierra Nevada, 219,  ? - let us know!,YÁÑEZ Felipe,26.27,0
vuelta-a-espana,1979,4,1979-04-28 00:00:00, 36.59 km/h, ME - Men Elite,  222 km, GT.B.Stage,  ,  , , Granada ,  Puerto Lumbreras, 219,  ? - let us know!,DE CNIJF Roger,23.05,0
vuelta-a-espana,1979,5,1979-04-29 00:00:00, 38.44 km/h, ME - Men Elite,  139 km, GT.B.Stage,  ,  , , Puerto Lumbreras ,  Murcia, 219,  ? - let us know!,ARGUDO Juan,24.86,0
vuelta-a-espana,1979,6,1979-04-30 00:00:00, 36.58 km/h, ME - Men Elite,  171 km, GT.B.Stage,  ,  , , Murcia ,  Alcoy, 219,  ? - let us know!,LEVAVASSEUR Christian,23.16,0
vuelta-a-espana,1979,7,1979-05-01 00:00:00, 38.63 km/h, ME - Men Elite,  173 km, GT.B.Stage,  ,  , , Alcoy ,  Sedaví, 219,  ? - let us know!,DE WOLF Fons,22.87,0
vuelta-a-espana,1979,8,1979-05-03 00:00:00, 36.75 km/h, ME - Men Elite,  193 km, GT.B.Stage,  ,  , , Benicasim ,  Reus, 219,  ? - let us know!,DE WOLF Fons,22.88,0
vuelta-a-espana,1979,9,1979-05-04 00:00:00, 33.9 km/h, ME - Men Elite,  230 km, GT.B.Stage,  ,  , , Reus ,  Zaragoza, 219,  ? - let us know!,DEJONCKHEERE Noel,24.05,0
vuelta-a-espana,1979,10,1979-05-05 00:00:00, 33.31 km/h, ME - Men Elite,  183 km, GT.B.Stage,  ,  , , Zaragoza ,  Pamplona, 219,  ? - let us know!,DEJONCKHEERE Noel,24.05,0
vuelta-a-espana,1979,11,1979-05-06 00:00:00, 38.99 km/h, ME - Men Elite,  149 km, GT.B.Stage,  ,  , , Pamplona ,  Logroño, 219,  ? - let us know!,VAN VLIERBERGHE Frans,25.12,0
vuelta-a-espana,1979,12,1979-05-07 00:00:00, 33.96 km/h, ME - Men Elite,  180 km, GT.B.Stage,  ,  , , Haro ,  Peña Cabarga, 219,  ? - let us know!,LÓPEZ Ángel,29.81,0
vuelta-a-espana,1979,13,1979-05-08 00:00:00, 37.03 km/h, ME - Men Elite,  178 km, GT.B.Stage,  ,  , , Torrelavega ,  Gijón, 219,  ? - let us know!,ALFONSEL Bernardo,25.22,0
vuelta-a-espana,1979,14,1979-05-09 00:00:00, 40.69 km/h, ME - Men Elite,  156 km, GT.B.Stage,  ,  , , Gijón ,  León, 219,  ? - let us know!,VAN IMPE Lucien,32.57,0
vuelta-a-espana,1979,15,1979-05-11 00:00:00, 32.31 km/h, ME - Men Elite,  204 km, GT.B.Stage,  ,  , , Valladolid ,  Ávila, 219,  ? - let us know!,ALBELDA Francisco Ramon,23.6,0
vuelta-a-espana,1979,16,1979-05-13 00:00:00, 42.89 km/h, ME - Men Elite,  84 km, GT.B.Stage,  ,  , , Madrid, Madrid, 219,  ? - let us know!,DE WOLF Fons,22.9,0
vuelta-a-espana,1980,1,1980-04-23 00:00:00, 37.5 km/h, ME - Men Elite,  155 km, GT.B.Stage,  ,  , , La Manga, Benidorm, 227,  ? - let us know!,KELLY Sean,23.93,0
vuelta-a-espana,1980,2,1980-04-24 00:00:00, 32.83 km/h, ME - Men Elite,  170 km, GT.B.Stage,  ,  , , Benidorm, Cullera, 227,  ? - let us know!,KELLY Sean,23.93,0
vuelta-a-espana,1980,3,1980-04-25 00:00:00, 33.85 km/h, ME - Men Elite,  207 km, GT.B.Stage,  ,  , , Cullera, Vinaroz, 227,  ? - let us know!,MARTINELLI Giuseppe,25.14,0
vuelta-a-espana,1980,4,1980-04-26 00:00:00, 39.05 km/h, ME - Men Elite,  214 km, GT.B.Stage,  ,  , , Vinaroz, Sant Quirze del Vallès, 227,  ? - let us know!,THALER Klaus-Peter,30.97,0
vuelta-a-espana,1980,5,1980-04-27 00:00:00, 33.11 km/h, ME - Men Elite,  200 km, GT.B.Stage,  ,  , , Sant Quirze del Vallès, Seo de Urgel, 227,  ? - let us know!,RUPÉREZ Faustino,23.76,0
vuelta-a-espana,1980,6,1980-04-28 00:00:00, 32.81 km/h, ME - Men Elite,  131 km, GT.B.Stage,  ,  , , Seo de Urgel, Viella, 227,  ? - let us know!,MARTINEZ Enrique,27.27,0
vuelta-a-espana,1980,7,1980-04-29 00:00:00, 33.61 km/h, ME - Men Elite,  216 km, GT.B.Stage,  ,  , , Viella, Jaca, 227,  ? - let us know!,RUPÉREZ Faustino,23.77,0
vuelta-a-espana,1980,8,1980-04-30 00:00:00, 36.27 km/h, ME - Men Elite,  160 km, GT.B.Stage,  ,  , , Monasterio de Leyre, Logroño, 227,  ? - let us know!,GARCÍA Eulalio,28.99,0
vuelta-a-espana,1980,9,1980-05-01 00:00:00, 39.07 km/h, ME - Men Elite,  138 km, GT.B.Stage,  ,  , , Logroño, Burgos, 227,  ? - let us know!,LAMMERTINK Jos,22.11,0
vuelta-a-espana,1980,10,1980-05-02 00:00:00, 38.42 km/h, ME - Men Elite,  178 km, GT.B.Stage,  ,  , , Burgos, Santander, 227,  ? - let us know!,JESSON Paul,25.32,0
vuelta-a-espana,1980,11,1980-05-03 00:00:00, 36.51 km/h, ME - Men Elite,  219 km, GT.B.Stage,  ,  , , Santander, Gijón, 227,  ? - let us know!,LÓPEZ Jesús,30.51,0
vuelta-a-espana,1980,12,1980-05-04 00:00:00, 39.53 km/h, ME - Men Elite,  133 km, GT.B.Stage,  ,  , , Santiago de Compostela, Pontevedra, 227,  ? - let us know!,DE WILDE Etienne,22.13,0
vuelta-a-espana,1980,13,1980-05-05 00:00:00, 37.35 km/h, ME - Men Elite,  195 km, GT.B.Stage,  ,  , , Pontevedra, Vigo, 227,  ? - let us know!,HALLER Rolf,22.75,0
vuelta-a-espana,1980,14,1980-05-06 00:00:00, 36.14 km/h, ME - Men Elite,  156 km, GT.B.Stage,  ,  , , Vigo, Orense, 227,  ? - let us know!,KELLY Sean,23.97,0
vuelta-a-espana,1980,15,1980-05-07 00:00:00, 39.31 km/h, ME - Men Elite,  164 km, GT.B.Stage,  ,  , , Orense, Ponferrada, 227,  ? - let us know!,ELORRIAGA Javier Francisco,32.45,0
vuelta-a-espana,1980,16,1980-05-09 00:00:00, 38.63 km/h, ME - Men Elite,  138 km, GT.B.Stage,  ,  , , León, Valladolid, 227,  ? - let us know!,KELLY Sean,23.98,0
vuelta-a-espana,1980,17,1980-05-10 00:00:00, 34.52 km/h, ME - Men Elite,  197 km, GT.B.Stage,  ,  , , Valladolid, Los Ángeles de San Rafael, 227,  ? - let us know!,ESPARZA Manuel,28.45,0
vuelta-a-espana,1980,18,1980-05-11 00:00:00, 45.94 km/h, ME - Men Elite,  84 km, GT.B.Stage,  ,  , , Madrid, Madrid, 227,  ? - let us know!,KELLY Sean,23.98,0
vuelta-a-espana,1981,1,1981-04-22 00:00:00, 34.87 km/h, ME - Men Elite,  221 km, GT.B.Stage,  ,  , , Santander, Avilés, 234,  ? - let us know!,BONTEMPI Guido,21.29,0
vuelta-a-espana,1981,2,1981-04-23 00:00:00, 34.56 km/h, ME - Men Elite,  159 km, GT.B.Stage,  ,  , , Avilés, León, 234,  ? - let us know!,CHINETTI Alfredo,31.81,0
vuelta-a-espana,1981,3,1981-04-24 00:00:00, 35.89 km/h, ME - Men Elite,  195 km, GT.B.Stage,  ,  , , León, Salamanca, 234,  ? - let us know!,BONTEMPI Guido,21.3,0
vuelta-a-espana,1981,4,1981-04-25 00:00:00, 35.85 km/h, ME - Men Elite,  206 km, GT.B.Stage,  ,  , , Salamanca, Cáceres, 234,  ? - let us know!,PRIETO Celestino,20.25,0
vuelta-a-espana,1981,5,1981-04-26 00:00:00, 44.73 km/h, ME - Men Elite,  152 km, GT.B.Stage,  ,  , , Cáceres, Mérida, 234,  ? - let us know!,NIEUWDORP Heddy,25.1,0
vuelta-a-espana,1981,6,1981-04-27 00:00:00, 37.38 km/h, ME - Men Elite,  199 km, GT.B.Stage,  ,  , , Mérida, Sevilla, 234,  ? - let us know!,LAMMERTINK Jos,23.1,0
vuelta-a-espana,1981,7,1981-04-28 00:00:00, 34.16 km/h, ME - Men Elite,  181 km, GT.B.Stage,  ,  , , Écija, Jaén, 234,  ? - let us know!,FERNÁNDEZ Juan,24.33,0
vuelta-a-espana,1981,8,1981-04-30 00:00:00, 36.26 km/h, ME - Men Elite,  204 km, GT.B.Stage,  ,  , , Baza, Murcia, 234,  ? - let us know!,MURGA Manuel Imanol,23.34,0
vuelta-a-espana,1981,9,1981-05-01 00:00:00, 38.83 km/h, ME - Men Elite,  223 km, GT.B.Stage,  ,  , , Murcia, Almusafes, 234,  ? - let us know!,ANDERSEN Kim,23.24,0
vuelta-a-espana,1981,10,1981-05-02 00:00:00, 36.97 km/h, ME - Men Elite,  193 km, GT.B.Stage,  ,  , , Almusafes, Peñíscola, 234,  ? - let us know!,SUÁREZ Jesús,26.16,0
vuelta-a-espana,1981,11,1981-05-03 00:00:00, 33.34 km/h, ME - Men Elite,  217 km, GT.B.Stage,  ,  , , Peñíscola, Esparraguera, 234,  ? - let us know!,VICHOT Frédéric,22.02,0
vuelta-a-espana,1981,12,1981-05-04 00:00:00, 30.7 km/h, ME - Men Elite,  187 km, GT.B.Stage,  ,  , , Esparraguera, Rasos de Peguera, 234,  ? - let us know!,BELDA Vicente,26.66,0
vuelta-a-espana,1981,13,1981-05-05 00:00:00, 31.46 km/h, ME - Men Elite,  197 km, GT.B.Stage,  ,  , , Gironella, Balaguer, 234,  ? - let us know!,LÓPEZ José Luis,24.9,0
vuelta-a-espana,1981,14,1981-05-07 00:00:00, 30.8 km/h, ME - Men Elite,  209 km, GT.B.Stage,  ,  , , Calatayud, Torrejón de Ardoz, 234,  ? - let us know!,PINO Álvaro,24.74,0
vuelta-a-espana,1981,15,1981-05-08 00:00:00, 36.69 km/h, ME - Men Elite,  150 km, GT.B.Stage,  ,  , , Torrejón de Ardoz, Segovia, 234,  ? - let us know!,LASA Miguel María,33.53,0
vuelta-a-espana,1981,16,1981-05-09 00:00:00, 32.82 km/h, ME - Men Elite,  175 km, GT.B.Stage,  ,  , , Segovia, Los Ángeles de San Rafael, 234,  ? - let us know!,ARROYO Angel,24.78,0
vuelta-a-espana,1981,17,1981-05-10 00:00:00, 43.69 km/h, ME - Men Elite,  84 km, GT.B.Stage,  ,  , , Madrid, Madrid, 234,  ? - let us know!,CEDENA Francisco Javier,27.18,0
vuelta-a-espana,1982,1,1982-04-22 00:00:00, 31.91 km/h, ME - Men Elite,  240 km, GT.B.Stage,  ,  , , Lugo, Gijón, 236,  ? - let us know!,PLANCKAERT Eddy,23.6,0
vuelta-a-espana,1982,2,1982-04-23 00:00:00, 33.47 km/h, ME - Men Elite,  208 km, GT.B.Stage,  ,  , , Gijón, Santander, 236,  ? - let us know!,PLANCKAERT Eddy,23.6,0
vuelta-a-espana,1982,3,1982-04-24 00:00:00, 33.01 km/h, ME - Men Elite,  196 km, GT.B.Stage,  ,  , , Santander, Reinosa, 236,  ? - let us know!,COLL Antonio,23.07,0
